"id","url","title","areas_ids","areas_names","time","rating_count","rating_score","season_id","ep_id","media_id","type_name","tags","duration"
"632","https://www.bilibili.com/bangumi/play/ss43655?theme=movie","大学生轶事","[1]","['中国大陆']","1987-01-01上映","","","43655","701265","28340233","电影","['剧情']","83分钟"
"633","https://www.bilibili.com/bangumi/play/ss35937?theme=movie","抓壮丁","[1]","['中国大陆']","1963年","","","35937","364186","28231571","电影","['喜剧']","95分钟"
"634","https://www.bilibili.com/bangumi/play/ss44708?theme=movie","笔仙惊魂 ","[1]","['中国大陆']","2012-06-08上映","","","44708","735998","28481115","电影","['恐怖', '悬疑', '惊悚']","92分钟"
"635","https://www.bilibili.com/bangumi/play/ss44930?theme=movie","动画人的焦虑日常","[1]","['中国大陆']","2023-04-19上映","","","44930","746397","20147236","电影","['短片', '动画']","3分钟"
"636","https://www.bilibili.com/bangumi/play/ss47979?theme=movie","新大头儿子和小头爸爸6：迷你大冒险","[1]","['中国大陆']","2024-10-01上映","","","47979","1114423","21950784","电影","['动画', '喜剧']","91分钟"
"637","https://www.bilibili.com/bangumi/play/ss35785?theme=movie","雷锋","[1]","['中国大陆']","1965年","107.0","9.7","35785","362620","28231351","电影","['剧情', '传记']","77分钟"
"638","https://www.bilibili.com/bangumi/play/ss45704?theme=movie","斗鲨","[1]","['中国大陆']","1978-01-01上映","","","45704","768050","20325123","电影","['惊悚']","94分钟"
"639","https://www.bilibili.com/bangumi/play/ss12572?theme=movie","我最好朋友的婚礼","[3, 1]","['美国', '中国大陆']","2016-08-05上映","","","12572","200611","82272","电影","['喜剧', '爱情']","87分钟"
"640","https://www.bilibili.com/bangumi/play/ss41992?theme=movie","红楼梦第六部：宝玉化石","[1]","['中国大陆']","1989-01-01上映","","","41992","515706","28338257","电影","['剧情', '爱情', '家庭']","148分钟"
"641","https://www.bilibili.com/bangumi/play/ss45672?theme=movie","人生，我自己选","[1]","['中国大陆']","全1集","","","45672","764148","20322240","纪录片","['社会', '人文']","已完结，共1集"
"642","https://www.bilibili.com/bangumi/play/ss35030?theme=movie","激战无名川","[1]","['中国大陆']","1975-05-23上映","","","35030","347448","28230552","电影","['战争']","84分钟"
