id,title,year,rating_count,rating_score,tp_drama,tp_comedy,tp_action,tp_romance,polarity_mean,polarity_std,comment_count,positive_ratio,negative_ratio,box_off,avg_price,avg_attend
71,好东西,2024,9262.0,9.0,1,0,0,1,0.3533383973220592,0.5552870566343459,1995,0.7157894736842105,0.2842105263157894,72146,42.18296409918776,5.976381226956449
72,红海行动,2018,16101.0,9.7,0,0,1,0,0.2298474631956778,0.5937988678898244,2000,0.623,0.377,365154,39.28745561804335,32.99430377320254
74,无名之辈,2018,6541.0,9.2,1,1,0,0,0.0209453781333782,0.6602449920878206,1596,0.4937343358395989,0.506265664160401,79409,34.601288,12.0
75,东成西就2011,2011,859.0,5.2,0,1,1,1,-0.0923368928829309,0.6674203294496632,239,0.4225941422594142,0.5774058577405857,7491,31.243221,22.0
76,特殊身份,2013,1062.0,5.3,0,0,1,0,-0.3021616944999482,0.5738009922487115,426,0.2746478873239437,0.7253521126760564,15511,31.718954,16.0
78,毒舌律师,2023,2350.0,9.4,1,0,0,0,0.1957167918790318,0.6049035297201921,1842,0.6004343105320304,0.3995656894679696,18712,34.718945,5.0
79,超时空同居,2018,2965.0,8.9,0,1,0,1,0.1667755771851573,0.650602629396673,834,0.6031175059952039,0.3968824940047961,90307,33.02727997504069,11.985737539725603
80,变形金刚4：绝迹重生,2014,3174.0,7.6,0,0,1,0,-0.0944575530679975,0.6681870199369649,752,0.425531914893617,0.574468085106383,197651,41.633846,50.0
81,爱很美味,2023,669.0,9.4,0,1,0,1,0.4054002369487668,0.5626227921475223,521,0.7543186180422264,0.2456813819577735,1455,39.34677,2.0
83,末路狂花钱,2024,1333.0,7.9,1,1,0,0,0.0485853381971183,0.666126074975004,1068,0.499063670411985,0.5009363295880149,78181,40.081078,7.0
84,明月几时有,2017,,,1,0,0,0,0.027883408969501,0.6762029516357705,32,0.4375,0.5625,6302,34.353573,9.0
85,扫毒,2013,4275.0,9.2,1,0,1,0,0.0627424177489825,0.6547391365706742,961,0.5078043704474505,0.4921956295525494,23737,32.004,22.0
87,误杀3,2024,,,1,0,0,0,-0.1897104603207359,0.6557794025565428,600,0.3266666666666666,0.6733333333333333,93332,42.01140673638195,8.559465135216218
88,Hello！树先生,2011,5532.0,9.6,1,0,0,0,-0.1566978088021522,0.5966333595130682,1524,0.3713910761154855,0.6286089238845144,216,30.039864999999995,8.0
90,变形金刚5：最后的骑士,2017,4806.0,4.9,0,0,1,0,-0.3425575268014665,0.6020562698303318,1316,0.2522796352583586,0.7477203647416414,155126,36.93787,23.0
91,我才不要和你做朋友呢,2024,385.0,7.9,1,1,0,0,0.1041099529324488,0.6665072301867293,273,0.5421245421245421,0.4578754578754578,20402,39.837288,4.0
92,少年的你,2019,429.0,7.0,1,0,0,1,-0.0104354904698474,0.6377559775797327,266,0.4285714285714285,0.5714285714285714,155826,36.23436441211993,16.002759488147035
95,海关战线,2024,294.0,4.4,1,0,1,0,-0.3472622604316742,0.5517170360881257,238,0.2478991596638655,0.7521008403361344,12929,43.255997,4.0
96,胜券在握,2024,2512.0,9.3,1,0,0,0,0.2640558662716908,0.6124954323233813,1994,0.6263791374122367,0.3736208625877633,20423,37.2509,4.0
97,将错就错,2015,,,0,1,0,1,-0.3961196052841842,0.6313929749913607,18,0.2777777777777778,0.7222222222222222,3931,29.922781,10.0
98,寒战,2012,1865.0,9.3,1,0,1,0,0.106685128318459,0.6369502756415796,339,0.5486725663716814,0.4513274336283185,25297,31.687748000000003,21.0
99,头脑特工队2,2024,1369.0,9.8,1,1,0,0,0.288572520492002,0.5585524019842119,1015,0.6650246305418719,0.334975369458128,34444,40.961777,6.0
100,从21世纪安全撤离,2024,5150.0,9.7,0,0,1,1,0.1318341954089701,0.5911488726778319,2000,0.5595,0.4405,11205,42.366615,5.0
101,盲探,2013,2116.0,9.3,0,1,0,1,0.1761051899391784,0.6209084288600134,569,0.6151142355008787,0.3848857644991212,21263,32.116219119550394,26.86855100409161
102,异人之下,2024,,,1,0,1,1,-0.0003763788910669,0.6600982175925204,535,0.4485981308411215,0.5514018691588785,11874,42.401585,5.0
104,无双,2018,7075.0,9.6,1,0,1,0,0.0235713298412935,0.6142607867332621,1521,0.4714003944773176,0.5285996055226825,127378,35.562145,15.0
105,前任4：英年早婚,2023,1147.0,9.0,0,1,0,1,0.0835061974371298,0.6607169988383319,1036,0.5328185328185329,0.4671814671814672,101231,42.32932,10.0
106,涉过愤怒的海,2023,2561.0,7.8,1,0,0,0,-0.2526077250572766,0.6148184558819025,1728,0.3043981481481481,0.6956018518518519,54911,42.310577,8.0
107,逆行人生,2024,,,1,0,0,0,0.0855055469545451,0.6535788704671137,1925,0.52,0.48,35927,41.666077,7.0
108,风平浪静,2020,2028.0,7.4,1,0,0,1,-0.0178030182496396,0.716583773241302,545,0.4623853211009174,0.5376146788990825,8352,34.03937,4.0
109,功夫熊猫3,2016,796.0,9.6,0,1,1,0,0.1066269243766427,0.5707394980429239,523,0.5200764818355641,0.4799235181644359,100054,35.606167,25.0
110,扫毒2天地对决,2019,1985.0,7.7,1,0,1,0,-0.0093347986035242,0.6911510935140117,385,0.4701298701298701,0.5298701298701298,131288,36.39498874450063,16.062519042105905
111,绣春刀II：修罗战场,2017,5450.0,6.6,1,0,1,0,-0.2417638187099302,0.6593624714902423,1524,0.3254593175853018,0.6745406824146981,26586,31.237286,13.0
112,警察故事2013,2013,1583.0,8.9,1,0,1,0,0.1047989858443883,0.6449513997467288,374,0.5721925133689839,0.427807486631016,53404,39.560500241929454,27.050558010635907
114,江湖论剑实录,2014,5794.0,9.3,0,1,0,0,0.1227452442515175,0.5970104535144339,1998,0.5465465465465466,0.4534534534534534,1085,29.616884,9.0
116,猩球崛起：新世界,2024,155.0,8.8,0,0,1,0,-0.0749506326094269,0.6947550225010075,125,0.424,0.576,20936,41.05565,4.0
117,搜救,2022,776.0,2.7,1,0,0,0,-0.3027910676510228,0.5798643527954869,329,0.2553191489361702,0.7446808510638298,2000,37.09931,1.0
120,749局,2024,,,0,0,1,0,-0.2279981600373598,0.5771767858096355,1992,0.3142570281124498,0.6857429718875502,37573,41.159782,11.0
121,碟中谍6：全面瓦解,2018,2073.0,9.7,0,0,1,0,0.1351236820782632,0.563082593630959,451,0.5543237250554324,0.4456762749445676,124523,36.820988,15.0
122,追龙,2017,3555.0,9.4,0,0,1,0,0.1596806027023918,0.601001546489558,713,0.5792426367461431,0.4207573632538569,57726,32.49085,20.0
125,大耳朵图图之霸王龙在行动,2021,1221.0,9.2,0,1,0,0,0.1276823869440704,0.5872433844954978,420,0.5547619047619048,0.4452380952380952,5405,34.25689,8.0
126,我不是王毛,2016,2898.0,9.7,0,1,0,0,0.1214098386177472,0.5984653091806531,754,0.5689655172413793,0.4310344827586206,263,28.125498,4.0
127,志愿军：存亡之战,2024,,,1,0,0,0,0.2820980684992025,0.6129559166818321,674,0.6602373887240356,0.3397626112759644,120700,41.34387236634631,9.99897265948633
128,天机·富春山居图,2013,5503.0,2.5,0,0,1,0,-0.2059769842636336,0.6101770966376993,2014,0.3411122144985104,0.6588877855014895,30030,38.373573,24.0
129,白鹿原,2012,760.0,8.6,1,0,0,0,0.0079488540090028,0.6949838640044281,214,0.4906542056074766,0.5093457943925234,14183,38.830124,22.0
131,十二公民,2015,7105.0,9.6,1,0,0,0,0.2707234665604774,0.6106019668033569,2000,0.656,0.344,1400,32.90995922142857,7.982142857142857
133,第十一回,2021,3696.0,9.1,1,1,0,0,0.0659789028418964,0.6525779378588062,1028,0.5291828793774319,0.4708171206225681,7397,38.40554,4.0
135,云边有个小卖部,2024,1265.0,8.3,1,0,0,1,-0.1062475089799829,0.6703994077076252,913,0.4085432639649507,0.5914567360350493,49869,40.519417,6.0
137,黄金大劫案,2012,3559.0,8.3,1,1,1,1,0.0242183821501089,0.6868760673102812,984,0.508130081300813,0.491869918699187,15015,32.54367,23.0
138,追龙Ⅱ,2019,1018.0,6.4,1,0,1,0,-0.2846800584153945,0.6564104410088437,223,0.3094170403587444,0.6905829596412556,30906,36.264503,11.0
139,小小的我,2024,,,1,0,0,0,0.3405047832252679,0.5780057993850087,1094,0.7157221206581352,0.2842778793418647,76590,40.1935050042042,10.336127431779603
141,无价之宝,2011,1547.0,9.4,1,0,0,0,0.1570435878466953,0.6313133142585452,1211,0.5689512799339389,0.4310487200660611,15989,39.89094320482832,5.5066608293201575
143,河边的错误,2023,3469.0,9.5,1,0,0,0,0.1215737165305763,0.667126191557542,2000,0.583,0.417,30969,41.943657,5.0
144,寻龙诀,2015,3827.0,8.8,1,0,1,0,0.2778477897170677,0.6233044233450126,1013,0.6653504442250741,0.3346495557749259,167988,36.20369794923448,41.696978355596826
146,金刚：骷髅岛,2017,2057.0,8.4,0,0,1,0,0.0139525559968362,0.6384074140152326,396,0.4924242424242424,0.5075757575757576,115892,35.14932,20.0
148,巨齿鲨,2018,4067.0,5.8,0,0,1,0,-0.2063350479789308,0.6413588593309506,1294,0.3400309119010819,0.6599690880989181,105374,38.29538028275476,21.96298897261184
150,魔兽,2016,3425.0,8.7,0,0,1,0,-0.0010455766260605,0.6410004037626921,806,0.4900744416873449,0.5099255583126551,146874,37.071747,25.0
151,白日焰火,2014,1400.0,9.1,1,0,0,1,-0.0260013660742991,0.631312777860776,319,0.4952978056426332,0.5047021943573667,10223,31.479076,15.0
152,蒸发太平洋,2016,3371.0,2.9,1,0,0,0,-0.1970013740270455,0.6022418878260092,1346,0.3298662704309064,0.6701337295690936,3501,33.87463,5.0
153,后会无期,2014,2954.0,9.3,1,0,0,0,0.089328006644916,0.6007606301894857,759,0.546772068511199,0.453227931488801,62875,31.95702,34.0
154,再见，李可乐,2023,494.0,8.7,1,0,0,0,0.0405366938305838,0.692521980018458,372,0.4973118279569892,0.5026881720430108,24106,40.689762,6.0
155,走走停停,2024,3104.0,9.8,1,1,0,0,0.2657501525856539,0.5749712738167697,1997,0.6609914872308462,0.3390085127691537,10296,39.212845,4.0
156,杀破狼·贪狼,2017,2053.0,9.3,1,0,1,0,0.0656789544038474,0.659152641708108,420,0.5238095238095238,0.4761904761904761,52291,32.32158,18.0
157,大黄蜂,2019,3064.0,8.6,0,0,1,0,0.1160009603475042,0.6241867278755069,1043,0.5656759348034516,0.4343240651965484,114945,35.906555,11.0
158,了不起的夜晚,2023,567.0,8.2,1,1,0,0,0.1241667724121144,0.6782885596710126,429,0.5687645687645687,0.4312354312354312,4690,35.669266,4.0
159,好像也没那么热血沸腾,2023,2329.0,9.3,1,1,0,0,0.3464259767362695,0.5848222036333318,1996,0.7039078156312625,0.2960921843687374,17548,42.153866,6.0
164,二手杰作,2023,1645.0,9.4,1,1,0,0,0.1010605888982586,0.61998052397542,1273,0.5365278868813825,0.4634721131186174,11570,38.659847,4.0
167,智取威虎山,2011,1331.0,8.8,1,0,1,0,0.1406129822183478,0.6152914912332069,384,0.5625,0.4375,88096,41.41292636553305,29.08732519070105
168,窃听风云3,2014,833.0,8.1,0,0,1,0,-0.1113862193448262,0.6862756597229751,180,0.4277777777777777,0.5722222222222222,30811,33.713696,21.0
172,大闹天宫,2012,4299.0,9.9,1,0,0,0,0.1253032165614313,0.5303411399288028,1498,0.568090787716956,0.4319092122830441,4097,35.06886656992922,24.956797656822065
174,青春派,2013,2444.0,9.2,1,0,0,1,0.241017716439567,0.5750218862969348,753,0.6666666666666666,0.3333333333333333,2713,28.291836,14.0
177,战国,2011,2130.0,3.0,1,0,1,1,-0.2829859785544838,0.5584162728111736,703,0.2631578947368421,0.7368421052631579,7597,33.728504,19.0
178,大武生,2011,,,1,0,1,1,-0.0732215855802808,0.4380198641870704,7,0.4285714285714285,0.5714285714285714,4148,32.613174,16.0
179,加菲猫家族,2024,498.0,8.8,0,1,0,0,0.1438191359930703,0.6177926569629966,356,0.5786516853932584,0.4213483146067415,18475,37.152363,5.0
182,大话西游之大圣娶亲,2014,1172.0,9.8,0,1,0,1,-0.0035628788725943,0.5508073028272122,893,0.4367301231802911,0.5632698768197089,18682,26.922206695000536,14.845252114334654
183,河东狮吼2,2012,,,0,1,1,1,-0.5375185309288403,0.3559876832717824,12,0.0833333333333333,0.9166666666666666,7088,30.985016,18.0
184,开心超人之英雄的心,2022,2995.0,2.7,0,1,0,0,-0.2514027733215173,0.6014829004137289,1729,0.3036437246963562,0.6963562753036437,1657,31.766876,3.0
185,饭局也疯狂,2012,571.0,6.0,1,1,0,0,-0.1534158327187339,0.6339089548919425,167,0.3712574850299401,0.6287425149700598,4378,31.41689,27.0
186,焚城,2024,,,1,0,1,0,-0.1300070633629883,0.6775166620261098,402,0.3830845771144278,0.6169154228855721,25882,40.958089407426016,3.9997681786569816
187,速度与激情7,2015,509.0,9.6,0,0,1,0,0.0850431986735852,0.5340202475900219,358,0.5279329608938548,0.4720670391061452,244283,38.88508630623907,41.66919106118723
191,辛亥革命,2011,319.0,9.5,1,0,0,0,0.34674318597595,0.5721955876617502,98,0.6938775510204082,0.3061224489795918,4067,32.454334,19.0
192,魔法坏女巫,2024,227.0,9.1,1,0,0,0,0.2695988913339947,0.6048036528295313,167,0.6646706586826348,0.3353293413173652,1533,47.18951370058709,3.093933463796477
193,神奇侠侣,2011,392.0,8.2,0,1,0,0,0.1113410786526011,0.5892580006503636,140,0.5571428571428572,0.4428571428571428,5049,32.285465,25.0
195,好命先生,2014,,,0,1,0,1,-0.5315270110964775,0.361126997663611,5,0.2,0.8,2179,29.709946,10.0
196,北京遇上西雅图,2013,935.0,8.6,0,1,0,1,0.27480873235422,0.603083284350965,223,0.6905829596412556,0.3094170403587444,51971,31.588987,31.0
197,移情高手,2021,564.0,3.1,0,1,0,1,-0.3011319367565158,0.6244786566121654,133,0.2857142857142857,0.7142857142857143,153,32.021473,1.0
198,大耳朵图图之美食狂想曲,2017,2562.0,9.7,0,1,0,0,0.1244486491416071,0.5838587152420167,1015,0.5576354679802956,0.4423645320197044,4300,30.183474,11.0
199,神奇女侠,2017,2649.0,8.6,0,0,1,0,0.064731679171579,0.6122722903924349,613,0.5122349102773246,0.4877650897226753,61012,36.301,16.0
200,维和防暴队,2024,,,1,0,1,0,-0.0789474266371024,0.6476626687375822,1750,0.4205714285714286,0.5794285714285714,51173,41.858932,8.0
201,野马分鬃,2021,994.0,5.9,1,0,0,0,-0.2287261188979137,0.6730527840667111,265,0.3660377358490566,0.6339622641509434,1174,30.752109999999995,2.0
202,云霄之上,2022,,,1,0,0,0,0.0835721428338133,0.6731011537114698,61,0.5737704918032787,0.4262295081967213,445,36.69392,7.0
204,生化危机：终章,2017,1000.0,5.9,0,0,1,0,-0.1657205589610753,0.6513990139190174,237,0.3755274261603376,0.6244725738396625,110949,34.683666,20.0
205,攻壳机动队,2017,2822.0,7.4,0,0,1,0,-0.1542696115679153,0.672696527527059,732,0.4002732240437158,0.5997267759562842,21709,36.67785093657009,8.52890506241651
207,一八九四·甲午大海战,2012,720.0,7.9,1,0,0,0,0.0742906931069834,0.6858772274283623,192,0.546875,0.453125,387,29.349188000000005,10.0
208,非诚勿扰2,2011,1036.0,9.1,0,1,0,1,0.0675917509510987,0.6412495274054235,237,0.5358649789029536,0.4641350210970464,12746,47.888172,20.0
209,全民目击,2013,2579.0,8.9,1,0,0,0,0.1794746260971985,0.6325036437904077,710,0.6028169014084507,0.3971830985915493,18100,31.929476,19.0
210,龙虎门,2013,1268.0,9.1,1,0,1,0,0.0559580426493277,0.5664624416345658,307,0.50814332247557,0.4918566775244299,351,23.96918307977208,146.50712250712252
211,叶问：终极一战,2013,1081.0,5.3,1,0,1,0,-0.0781782109459692,0.6290380090193469,264,0.428030303030303,0.571969696969697,1112,30.696672000000003,6.0
214,来福大酒店,2024,1746.0,9.7,1,0,0,0,0.3478481290471346,0.5562825259757531,1421,0.7121745249824067,0.2878254750175932,5644,41.45765,3.0
216,京城81号,2014,3276.0,2.7,1,0,0,0,-0.213498637906414,0.60612386299269,1245,0.3373493975903614,0.6626506024096386,41159,35.514374,30.0
217,寻汉计,2021,641.0,5.3,0,1,0,0,-0.1887898837615336,0.6944625495225619,182,0.3846153846153846,0.6153846153846154,404,36.686157,3.0
218,解密,2024,872.0,9.3,1,0,0,0,0.0935015674575892,0.7094067172278408,659,0.5235204855842185,0.4764795144157815,33462,42.142086,8.0
219,“骗骗”喜欢你,2024,812.0,9.2,1,0,0,0,0.3098730333257412,0.5709313891014828,690,0.6811594202898551,0.3188405797101449,44586,36.332434555106985,6.823890907459741
221,逆鳞,2024,,,1,0,0,0,-0.3728622017028616,0.589549524688144,254,0.2165354330708661,0.7834645669291339,17533,41.384117,4.0
222,窃听风云,2011,1371.0,9.6,1,0,1,0,0.0905129185592501,0.5998131803675205,271,0.5239852398523985,0.4760147601476014,197,31.40189,22.0
223,谈判专家,2024,808.0,9.3,1,0,0,0,0.2881707987794512,0.6140301137486873,662,0.6631419939577039,0.3368580060422961,15646,41.15596,4.0
224,硬汉2：奉陪到底,2011,362.0,8.9,0,0,1,1,0.3230984043966756,0.5425776049381928,117,0.717948717948718,0.282051282051282,2325,32.202225,14.0
226,一闪一闪亮星星,2023,609.0,8.0,0,0,0,1,-0.1368126029144455,0.6777889716759008,439,0.398633257403189,0.6013667425968109,70240,42.0875840523918,34.68196184510251
227,朝云暮雨,2024,309.0,6.1,1,0,0,0,-0.1022401999111648,0.6656373263252989,222,0.3873873873873873,0.6126126126126126,1882,41.66053,2.0
228,湄公河行动,2016,365.0,9.1,1,0,1,0,0.1661013546378701,0.6237308081855754,221,0.583710407239819,0.416289592760181,118602,30.465903682442114,24.05145781690022
229,潜行,2023,,,1,0,1,0,-0.3714289231042501,0.5525545672764584,447,0.2214765100671141,0.7785234899328859,39004,39.64529864706184,12.650497384883602
231,海的尽头是草原,2022,1015.0,9.3,1,0,0,0,0.3549225674100262,0.6094531293630728,354,0.7570621468926554,0.2429378531073446,3612,36.59844,3.0
232,不二神探,2013,1031.0,6.9,0,1,1,0,-0.0594579468632722,0.6387476821068413,332,0.4307228915662651,0.5692771084337349,28391,31.523682,25.0
234,钢的琴,2011,5185.0,9.8,1,1,0,0,0.1903048116244434,0.5939834181497812,1270,0.6141732283464567,0.3858267716535433,645,33.125744,13.0
236,蛋炒饭,2011,1190.0,8.7,1,1,0,0,0.0271356652494156,0.6470397970856349,277,0.5018050541516246,0.4981949458483754,313,27.598455000000005,11.0
238,拯救嫌疑人,2023,679.0,7.6,1,0,0,0,-0.2190987440844508,0.6335035980142214,567,0.3298059964726631,0.6701940035273368,56957,41.73311,5.0
241,新步步惊心,2015,340.0,3.1,0,0,0,1,-0.3816835366931737,0.5259725056687525,133,0.2406015037593984,0.7593984962406015,3216,32.575516,9.0
243,激战,2013,2030.0,9.7,1,0,1,0,0.1170310262691962,0.595564043443803,478,0.5669456066945606,0.4330543933054393,11781,31.580505,22.0
244,观音山,2011,483.0,9.3,1,0,0,1,0.224946813365349,0.5930434713160325,156,0.6282051282051282,0.3717948717948718,6988,33.383526,18.0
246,扫黑·决不放弃,2024,352.0,7.7,1,0,0,0,0.0509038013600799,0.690188326180416,287,0.4634146341463415,0.5365853658536586,19264,39.77679,4.0
247,狗阵,2024,,,1,0,0,0,0.1117298101512388,0.6392247351195415,313,0.5527156549520766,0.4472843450479233,3269,40.577568,2.0
248,瞒天过海,2023,,,1,0,0,0,-0.0439937394045346,0.7045852165119983,139,0.4532374100719424,0.5467625899280576,16596,42.86955,6.0
249,一场风花雪月的事,2013,6111.0,2.1,0,0,1,1,-0.2150807929230411,0.5544719008023843,1991,0.3154193872425916,0.6845806127574083,2264,32.18225,13.0
251,照明商店,2023,639.0,8.3,1,0,0,0,0.091422050781977,0.6573063623249128,521,0.5489443378119002,0.4510556621880998,27548,40.81597577406708,5.801582692028459
254,搞定岳父大人,2012,705.0,9.3,0,1,0,1,0.3274093479127951,0.5481842456510876,213,0.704225352112676,0.2957746478873239,1748,29.742376,11.0
255,忍者神龟2：破影而出,2016,1019.0,8.0,0,1,1,0,-0.0757773451597751,0.6320398685527108,226,0.4292035398230088,0.5707964601769911,39259,34.335197,22.0
257,大话西游之月光宝盒,2014,755.0,9.8,0,1,0,1,0.064634709036909,0.5283742952011579,552,0.4728260869565217,0.5271739130434783,1577,23.8980276544071,15.142675967026
260,反贪风暴,2014,386.0,7.4,1,0,1,0,-0.1678026790181413,0.6519760106637089,78,0.3846153846153846,0.6153846153846154,9513,31.247965,14.0
263,浴火之路,2024,494.0,8.2,1,0,0,0,0.1120960068028309,0.6600104039822202,369,0.5501355013550135,0.4498644986449864,46195,39.477936,8.0
264,拆弹专家,2017,1257.0,8.2,0,0,1,0,-0.0237853107116136,0.6837663170316397,228,0.4736842105263157,0.5263157894736842,40055,32.502678,20.0
266,冰封：重生之门,2014,374.0,5.0,0,1,1,0,-0.1355238144937902,0.617957113125224,100,0.38,0.62,14258,36.47258,15.0
267,风暴,2013,629.0,7.4,0,0,1,0,-0.0778325565845916,0.6765763429727744,137,0.4671532846715328,0.5328467153284672,31455,38.612204309871245,22.802575107296136
269,一条狗的使命2,2019,3807.0,9.6,1,1,0,0,0.0792591519268369,0.6573573909706055,1213,0.5399835119538334,0.4600164880461665,19788,30.97013581382656,6.010915706488781
270,魔警,2014,864.0,8.3,0,0,1,0,-0.0636872106226365,0.6410685841861273,173,0.4277456647398844,0.5722543352601156,10813,31.149363,15.0
273,第一次,2012,175.0,8.4,0,0,0,1,0.4922426006217536,0.5166801792552669,76,0.8026315789473685,0.1973684210526315,3565,31.813887,15.0
274,催眠大师,2014,1152.0,9.2,1,0,0,0,0.2736625143566475,0.660629881028236,307,0.6612377850162866,0.3387622149837133,27365,31.74995,20.0
280,速度与激情8,2017,140.0,8.1,0,0,1,0,-0.1511042993718191,0.5565495764342613,92,0.3804347826086957,0.6195652173913043,267093,36.648834,30.0
281,敢死队2,2012,946.0,8.8,0,0,1,0,-0.0827627983083948,0.5653006036273093,200,0.4,0.6,33157,32.571957,26.0
284,大场面,2024,527.0,8.6,0,1,0,0,0.2511241659934146,0.6437267024056518,452,0.6238938053097345,0.3761061946902654,1246,41.552628,2.0
285,解救吾先生,2015,2683.0,9.6,1,0,0,0,0.2460129946797482,0.5922326789019193,592,0.6300675675675675,0.3699324324324324,19555,31.178534,21.0
286,危险关系,2012,215.0,7.8,1,0,0,1,-0.0349675347171132,0.6810988526534166,63,0.4761904761904761,0.5238095238095238,6251,33.948074,15.0
287,一雪前耻,2024,195.0,6.8,1,1,0,0,-0.0505458132564267,0.6716270912068185,158,0.430379746835443,0.569620253164557,9386,41.397747,3.0
291,痞子英雄之全面开战,2012,287.0,7.1,1,0,1,0,-0.0791767291987362,0.6747304735794056,78,0.4230769230769231,0.5769230769230769,8724,31.437096000000004,22.0
292,擒爱记,2012,,,0,1,0,1,-0.5357983452267945,0.4171211085919914,8,0.125,0.875,398,29.956316,7.0
294,出走的决心,2024,,,1,0,0,0,0.2835685762982536,0.565026333885091,1042,0.6737044145873321,0.3262955854126679,12402,39.88753,3.0
295,乔妍的心事,2024,,,1,0,0,0,-0.1057999189920795,0.7114429937777682,209,0.416267942583732,0.583732057416268,15137,39.107067,4.0
296,万箭穿心,2012,925.0,9.5,1,0,0,0,-0.0177403618113003,0.6762759061081491,318,0.4779874213836478,0.5220125786163522,249,30.49706,6.0
301,草木人间,2024,200.0,7.1,1,0,0,0,-0.1017622788597283,0.6787408548428954,145,0.3931034482758621,0.6068965517241379,12174,38.21213,4.0
